"","MeanDecreaseGini"
"tight",0
"tighten",0.0183007399577167
"till",0.161353881329227
"tiller",0
"tilt",0.008
"tim",0.113469787315212
"time",4.10382020715068
"timelin",0.0293871635610766
"tini",0.0993484737122469
"tip",0.0315407022219778
"tire",0.0431380917878808
"tireless",0.0143039215686274
"titl",0.0718242832383739
"tnc",0.182939623062163
"tobacco",0
"today",3.59462017059018
"todd",0.0413188364418729
"togeth",1.22667812331442
"toiv",0.938185393783511
"toivnfstategov",0.3409686526132
"tokyo",0.0964476313836952
"told",2.05960928949673
"toler",0.0314358012611437
"toll",0.0241979624299348
"tom",1.04303173155104
"tomorrow",3.90304771462015
"tone",0.0916604069974006
"toni",0.609883250939586
"tonight",1.9810571790641
"tonit",1.3885112037335
"took",0.381145620052747
"tool",0.0429006968641114
"top",0.507974360558246
"topic",0.445569970878973
"toppl",0.0534088635640783
"tori",1.80704803268491
"torn",0.0446516595782984
"tortur",0.0161814958091554
"total",0.531540030895761
"totalitarian",0.00833333333333333
"touch",0.526698212931049
"tough",0.220990973970065
"tougher",0.0243353174603175
"toughest",0.0188784777263634
"tour",0.275109601708293
"tourist",0
"tout",0.0320521885521886
"toward",0.437947924723286
"tower",0.0171778964521671
"town",0.22987571973474
"tps",0.0353997970983265
"trace",0.121159306638793
"track",0.492736656665545
"trade",0.496387623407655
"trademark",0.0268134386015742
"tradit",0.13557078761529
"traffic",0.720869062233966
"traffick",0.0497302441040876
"tragedi",0.0629282427175853
"tragic",0.0521865308432371
"trail",0.0075
"train",0.40112101659569
"trainer",0
"transact",0.0683491388060787
"transatl",0.0629007478561778
"transcript",0.300902122803354
"transfer",0.207998941803547
"transform",0.0392396875164
"transit",0.471109508433443
"translat",0.0595157157927651
"transmiss",0.0802403340648096
"transmit",0.0604293899134687
"transnat",0.0090017274599694
"transpar",0.320899934054817
"transpir",0
"transport",0.116614421233413
"trap",0.36646414855456
"trash",0
"trauma",0.0135238095238095
"travel",1.2867329396909
"treason",0
"treasuri",0.095422688215976
"treat",0.10431664291546
"treati",1.65620712236795
"treatment",0.179881958146606
"tree",0.0817161142915029
"tremend",0.124061883844788
"trend",0.0216987886063517
"tri",2.13293197960904
"trial",0.205392826886425
"tribal",0.0204402015989809
"tribe",0.0441620389704359
"tribun",0.0551006667120104
"trigger",0.07764627479944
"trilat",0.00969696969696967
"trillion",0
"trip",1.90980669288769
"tripoli",0.283086524403493
"triumph",0.0270833333333333
"troop",0.277550685648103
"troubl",0.254970738899312
"truck",0.0222544188242353
"true",0.140271300222992
"truli",0.0152272727272727
"trust",0.156717275524364
"truth",0.0619719925802088
"tsunami",0.0367359586658747
"tue",2.39690541534267
"tuesday",8.28379316352057
"tunisia",0.0560560046804433
"turk",0.225799991065415
"turkey",0.520466181005208
"turkeyarmenia",0.0639953175620307
"turkish",0.358282654326151
"turmoil",0.0188070175438597
"turn",0.860116939632518
"turnout",0.0620310625660352
"turnov",0
"tuv",0
"tweet",0.0245138888888889
"twenti",0
"twice",0.215561501166702
"twist",0
"twitter",0.0927852200632174
"two",1.56247386708184
"twostat",0.0685508411258246
"twothird",0.021170653907496
"type",0.222128142755543
"typic",0.0219047619047619
"tyranni",0.012
"tyron",0
"uae",0.274222896259659
"uganda",0.0895693653760858
"ugandan",0
"ukrain",0.0606270349718171
"ulster",0.153941400639041
"ultim",0.0890736720725922
"ultraorthodox",0
"unabl",0.008
"unaccept",0.044347931697932
"unanim",0.406311626903391
"unasur",0.0168896103896104
"unawar",0.0119047619047619
"uncertain",0.115593317216145
"uncertainti",0.00303921568627448
"unclear",0.0604274062271234
"uncomfort",0
"unconstitut",0.062338367098044
"uncov",0.0130052790346908
"undercurr",0.0709670527324737
"underground",0.0332040740425172
"underlin",0
"undermin",0.279777549340287
"underscor",0.260049992102486
"undersecretari",0.01575
"understand",0.866147780959526
"understood",0.18646736408416
"undertak",0.135059006577946
"undertaken",0.0262499999999999
"underway",0.0539538557304528
"undoubt",0.249625882920105
"undp",0.00333333333333333
"unemploy",0.0563261795594273
"unequivoc",0.0196559139784946
"unesco",0.117593885466931
"unexpect",0.0188335057399514
"unfavor",0.0432190454917727
"unfold",0.276366854805256
"unfortun",0.161345317027993
"unfpa",0.0209744701258722
"unga",0.259741604408274
"unhappi",0.0134265873015873
"unifi",0.0667451509240581
"uniform",0.0521976066509534
"unilat",0.0248413253413253
"union",0.34390844772329
"unionist",0.179347980172835
"uniqu",0.108907313449581
"unit",1.00639445486939
"uniti",0.111247118471
"univ",0.233985213615934
"unknown",0.0895811551035409
"unless",0.505339859686635
"unlik",0.450453909300042
"unnam",0.031405891210239
"unnecessari",0
"unpopular",0.0671215946474891
"unprec",0.0233636289200032
"unrest",0
"unsc",0.115115748946574
"unstabl",0.00920168067226891
"unsubscrib",0.021547619047619
"unsyg",0.0154487179487179
"unusu",0.123182288454137
"unveil",0.0197266740351847
"unwil",0
"upcom",0.439684109388352
"updat",2.9574838211709
"uphold",0.0512496842977409
"upon",0.207138645407279
"upper",0.0221129435282359
"upri",0.0127973144005753
"upset",0.413825843145579
"uranium",0.0394772079551256
"urban",0
"urg",0.639108431013386
"urgenc",0.0141666666666667
"urgent",0.500095832473025
"urib",0.141576678356087
"url",0.0373333333333333
"uruguay",0.0233982245739059
"usa",0.223659180703676
"usaid",0.351693941156778
"use",1.86770459548074
"user",0.0459581560283685
"useu",0.194196779811515
"usg",0.334996880971529
"usglc",0
"uspakistan",0.0210119047619048
"usstratcom",0.0268409090909091
"usual",0.0919268175121552
"usun",0.307836342693439
"util",0.033112539498511
"utter",0.135183928113943
"uup",0.112621718045758
"vacat",0.145941488134042
"vaccin",0
"vacuum",0.0132809684073391
"vagu",0
"valenzuela",0.0917532460012034
"valeri",0.120691644084273
"valid",0.000451505016722411
"valley",0.0255981855981856
"valmoro",0.198277484283415
"valu",0.187378204092163
"valuabl",0.0418578102691002
"van",0.0923935176230389
"vari",0
"varieti",0.0263930586950518
"various",0.339663349967745
"vast",0.128880994907834
"vehicl",0.0651042034427994
"venezuela",0.174732158781563
"venezuelan",0.0582138360927904
"ventur",0.0478500089830419
"venu",0.122637038368314
"verd",0.0326849995882254
"verdict",0.102683345250595
"verizon",0.336862745130285
"verma",0.206337575848105
"version",0.740943203359039
"versus",0.0199089712656284
"verveer",0.0142712550607288
"veteran",0.10489793499541
"veto",0.0449227684155276
"via",2.37059425126713
"viabl",0.0391923745130666
"vice",0.195056056642426
"vicepresid",0
"vicious",0
"victim",0.149357950931221
"victori",0.377677607554795
"victoria",0.0799289691789692
"video",0.532757043727962
"videotap",0.005
"vietnam",0.152320020743214
"view",1.09801123153768
"viewer",0
"vigor",0.0176657509157509
"villag",0.0666388686922558
"villarr",0
"vilsack",0.130940544112859
"violat",0.0856231306563161
"violenc",0.340077206796444
"violent",0.0420101045291263
"vip",0.0311124374711434
"virginia",0.203310257274542
"virtu",0.00661347517730496
"virtual",0.0445482295482296
"virus",0.0275238615222843
"visa",0.145991418335128
"visibl",0.0201923076923077
"vision",0.0647844937899651
"visit",1.06559948530076
"visitor",0.0699363747845487
"vital",0.22779858142292
"voic",0.579595617457888
"voinovich",0.0454524720632409
"volatil",0.0456180014430014
"volunt",0.101308612918533
"voluntari",0
"vote",1.47012068028699
"voter",1.47422124109199
"vow",0.00711111111111111
"vulner",0.0512947817210113
"wage",0.0214326119283016
"wait",0.604187073814442
"waiver",1.64050592040126
"wake",0.19548482679107
"wale",0.0253726451541986
"walk",0.236264836862992
"wall",0.100785363343874
"walter",0.124434276132747
"want",4.66114550719185
"war",0.730768003403055
"ward",0.0869140021624965
"warfar",0
"warhead",0.00666666666666667
"warm",0.338750522309364
"warmest",0.208356505708955
"warn",0.408249437240693
"warner",0.00923076923076923
"warrant",0.100166917901527
"warren",0.0765589143369737
"wash",0.275574846721263
"washington",1.23022253547227
"wasnt",0.295798914934804
"wassist",0.0260706804324242
"wast",0.0921196078778732
"watch",0.724065865709565
"water",0.252320707147451
"watson",0.0078866705813271
"wave",0.0303808891175743
"waxman",0.009
"way",2.40697769629634
"weak",0.307724043006816
"weaken",0.13184219858582
"weaker",0
"wealth",0
"wealthi",0.0401221882352019
"weapon",0.187261885386074
"wear",0.0125
"weather",0.00702007164185599
"web",0.0566026483859599
"webb",0.0999142946154102
"websit",0.395922388389295
"webster",0.0407058586793441
"wed",2.74516855897109
"wednesday",7.39536303441035
"week",2.55127454522404
"weekend",1.49369727655452
"weigh",0.312129856564219
"weight",0.0347905250809275
"weiner",0.0291848801743172
"welcom",0.297726478007643
"welfar",0.0225302965497577
"well",3.81178405229878
"wen",0.136150857971355
"wendi",0.213745193366445
"went",0.724425330796815
"werent",0.281071191203455
"west",0.588444092018066
"western",0.489553503945197
"westerwel",0.230231687257315
"westminst",0.0189126984126984
"weve",0.613799585456247
"wha",0.360629895794906
"whapress",0
"what",0.474942995951525
"whatev",0.326120767878991
"whatsoev",0.0139893617021258
"wheel",0.147011939763426
"whenev",0.394040351708946
"whereabout",0.0975453195135598
"wherev",0.0654523515502922
"whether",0.67927974650837
"whip",0.0090430107526884
"white",1.18218180617029
"whiteh",0
"whitehaven",0.0259412647124522
"whitewat",0
"whoever",0.143623675833663
"whole",0.330365111743968
"wholeofgovern",0
"wholes",0.0206689034957038
"whos",0.0754309115380505
"whose",0.454848306174283
"whsr",0.140129218502002
"wide",0.182896893687321
"widespread",0.0304098783534268
"wield",0.0121666666666667
"wife",0.348672824121736
"wikileak",0.101046643311129
"wild",0.0146027956989247
"wilder",0
"william",0.191260006990556
"wilson",0.312024102460837
"win",0.768384575381731
"window",0.660114967247125
"windrush",0.0334953697251567
"wing",0.247645486229667
"winner",0.0394146825396825
"wipe",0
"wire",0.0225089869281046
"wireless",0.249774848090139
"wisdom",0.037437741929252
"wise",0.00930303030303031
"wish",0.854321988718459
"wit",0.197277704224501
"withdraw",0.119627361938359
"within",0.509339818790523
"without",0.775596659128641
"wjc",0.91783537675113
"wolf",0
"wolff",0.147380009693101
"woman",0.305778317454601
"women",0.544615157399159
"won",0.269473821471498
"wonder",0.293765103529824
"wont",0.556108553136348
"wood",0.0558462691503317
"woodward",0.0576514625774076
"wor",0.311286453925971
"word",1.24430615960771
"work",7.99327721286763
"worker",0.126307824813463
"world",1.3226253482374
"worldwid",0.131826804590101
"worri",0.124185330589712
"worsen",0.0208928571428571
"worst",0.11611516218866
"worth",0.45343441362444
"wouldnt",0.223030556795639
"wound",0.0809896197293166
"wrap",0.00283333333333334
"wreck",0
"wregion",0.315290578733881
"write",1.62285264843404
"writer",0.0664986344537815
"written",0.166774118410735
"wrong",0.259565262969097
"wrote",0.526763127078594
"wsj",0.0198809523809524
"wynn",0.0311339795119601
"xinhua",0.0504258241758241
"xpress",2.49962074563381
"yale",0.118355135470441
"yang",0.142699181807071
"yank",0.00546365914786967
"year",3.19425447674061
"yearold",0.076286292215444
"yellow",0.432500664658747
"yemen",0.103755054640683
"yemeni",0.0216827393431167
"yep",0.848290350205451
"yes",1.77060907195799
"yesterday",1.01662408704074
"yet",1.19467188013913
"yezza",0.0585042125588415
"yield",0.005
"yitzhak",0
"yohann",0.0760529191895465
"yonhap",0.0100848367697594
"york",0.563762813152678
"yorker",0
"youd",0.730311376759776
"yougov",0
"youll",1.04163957988442
"young",0.185908706464156
"younger",0.164853974502832
"your",1.41887399851597
"youth",0.0629591897091897
"youtub",0.010600414078675
"youv",0.129874329556725
"zardari",0.0624245653729981
"zealot",0
"zebari",0
"zelaya",0.283057549691302
"zero",0.0885695893827006
"zintan",0.0595238552226327
"zionism",0.0133333333333333
"zionist",0
"zone",0.135628481680271
